violations,center_lat,center_lon,avg_vehicle_weight,avg_severity,avg_repeat,avg_criticality,compactness,density,density_norm,avg_vehicle_weight_norm,avg_severity_norm,avg_repeat_norm,avg_criticality_norm,PCRI
55,12.938185815966749,77.55614335873767,1.509090909090909,3.1818181818181817,1.1818181818181819,1.2,0.0016847481353236581,32645.82927669121,0.0009569613848224327,0.12913525498891354,0.1123194680151006,0.02941991222972737,0.5052871467639015,12.237517718508933
331,12.958679362764757,77.6679863158892,1.3867069486404835,2.40785498489426,1.2537764350453173,1.2,0.0010789581386747814,306777.42549543874,0.04479733938313775,0.0980915186795373,0.03771899085514929,0.04219688344218869,0.5052871467639015,12.00591992879722
223,12.90683046510127,77.69660582069282,1.7802690582959642,2.1614349775784754,1.147982062780269,1.2,0.001372137664305736,162520.13613578043,0.021727054228947777,0.19792190747019578,0.013967150715232107,0.023411940947764692,0.5052871467639015,11.939104840045744
90,13.068550066666667,77.53030765444444,1.8,2.3555555555555556,1.1666666666666667,1.2,0.001263959884352232,71204.79147653028,0.007123486883454793,0.2029268292682927,0.03267797288508681,0.02672959577214168,0.5052871467639015,11.927035075687693
72,12.938415265277778,77.49284734722222,1.6944444444444444,2.7777777777777777,1.0694444444444444,1.2,0.0017259179097815361,41716.9319536835,0.002407653591435263,0.1761517615176152,0.07337497161900583,0.00946673183596683,0.5052871467639015,11.915351909842602
62,13.014130087096774,77.4920984983871,1.9516129032258065,2.096774193548387,1.1290322580645162,1.2,0.0008889381219102445,69746.13696031825,0.006890212185310705,0.24138473642800945,0.00773465108042673,0.020047196829106273,0.5052871467639015,11.896636648409666
73,13.002147053848017,77.63300807402292,1.4246575342465753,3.1232876712328768,1.1095890410958904,1.2,0.001306989239648517,55853.55853398731,0.004668447536570311,0.10771800868693615,0.10667785090018686,0.01659484199356545,0.5052871467639015,11.740952643449745
58,12.876004212068965,77.61662020517241,1.4137931034482758,2.9310344827586206,1.0517241379310345,1.2,0.0005608388549544908,103416.51525678691,0.012274932999052888,0.10496215306980655,0.08814702197614524,0.006320298507698524,0.5052871467639015,11.441107069610853
51,12.917050117647058,77.50018557647059,1.0,2.9607843137254903,1.3725490196078431,1.2,0.0002379622266614917,214319.72929278816,0.03001108195682069,0.0,0.09101453763370762,0.06328624881345304,0.5052871467639015,11.399279554823194
235,13.099295781276595,77.58770711574468,1.348936170212766,2.872340425531915,1.102127659574468,1.2,0.0019486530301299086,120596.12274040059,0.015022374360548898,0.08851063829787237,0.08248964098830461,0.015269992478340488,0.5052871467639015,11.311592585487018
313,13.022256052065392,77.63913094612901,1.3961661341853036,2.389776357827476,1.1437699680511182,1.2,0.002063724361728267,151667.5413657849,0.01999145766313095,0.10049092184212577,0.035976434864193746,0.022664037674895554,0.5052871467639015,10.8458613097073
107,12.97587171495327,77.53163351308412,1.485981308411215,2.4766355140186915,1.102803738317757,1.1925233644859812,0.001480746597757482,72260.84474011032,0.007292375748876781,0.12327330749943016,0.04434858294995389,0.01539003761914029,0.48624115046132577,10.51577224390821
67,12.901361401492538,77.66035992388059,1.492537313432836,2.1791044776119404,1.1940298507462686,1.2,0.0012078812121234165,55469.03066917991,0.0046069520826475556,0.12493629413906082,0.015670271921657958,0.03158822698658742,0.5052871467639015,10.40182377966907
150,13.036395278,77.574869996,1.4733333333333334,2.1666666666666665,1.1133333333333333,1.2,0.001402354089683503,106962.99964715293,0.012842102994716956,0.12006504065040652,0.014471420819912484,0.017259681841440028,0.5052871467639015,10.378080060049562
66,12.999582274242425,77.48876855151515,1.5303030303030303,2.212121212121212,1.0606060606060606,1.2,0.0014072488839582081,46900.01942965481,0.003236556633912699,0.1345158906134516,0.018852676664473128,0.00789738056904185,0.5052871467639015,10.205839284672331
121,12.850803523140495,77.65747107272728,1.0743801652892562,2.0165289256198347,1.3801652892561984,1.2,0.0006589232161592032,183632.9287428917,0.02510350853506579,0.018867163878250326,0.0,0.06463860040175815,0.5052871467639015,9.710516464385952
57,12.930946468421052,77.59250138771931,1.2456140350877194,2.0350877192982457,1.1228070175438596,1.2,0.0012180055017218978,46797.81817029475,0.0032202121413257394,0.06230209670517761,0.0017888381119737506,0.018941837605446238,0.5052871467639015,8.946450403303755
